Brand,Country,Status,Wikipedia Page
Alvis,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Alvis_Car_and_Engineering_Company
Armstrong Siddeley,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Armstrong_Siddeley
Ascari,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Ascari_Cars
Austin,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Austin_Motor_Company
Austin-Healey,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Austin-Healey
Berkeley,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Berkeley_Cars
Bond,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Sharp%27s_Commercials
Bristol,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Bristol_Cars
British Salmson,United Kingdom,Former brands,https://en.wikipedia.org/wiki/British_Salmson
Buckler,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Buckler_Cars
Chambers Motors,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Chambers_Motors
Chrysler Europe,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Chrysler_Europe
Clan,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Clan_(car)
Crossley,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Crossley_Motors
Daimler,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Daimler_Company
Dellow,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Dellow
Durant,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Durant_(automobile)
Dutton,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Dutton_Cars
Elva,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Elva_(car_manufacturer)
Enfield,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Enfield_Automotive
Fairthorpe,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Fairthorpe_Cars
Farboud Limited,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Farboud_Limited
Frazer Nash,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Frazer_Nash
Gilbern,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Gilbern
Gordon-Keeble,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Gordon-Keeble
Healey,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Donald_Healey_Motor_Company
Hillman,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Hillman
Humber,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Humber_Limited
Invacar,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Invacar
Invicta,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Invicta_(car)
Jensen,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Jensen_Motors
Jowett,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Jowett
Keating Supercars,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Keating_Supercars
Lanchester,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Lanchester_Motor_Company
Lea-Francis,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Lea-Francis
Lloyd,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Lloyd_Cars_Ltd
Lotus-Cortina,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Lotus-Cortina
Marauder,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Marauder_Cars
MG,United Kingdom,Former brands,https://en.wikipedia.org/wiki/MG_Cars
Metropolitan,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Nash_Metropolitan
Midas,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Midas_Cars
Morris,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Morris_Motors
Nash-Healey,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Nash-Healey
Panther,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Panther_Westwinds
Paramount,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Paramount_Cars
Peel Engineering Company,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Peel_Engineering_Company
Peerless,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Peerless_(UK_car)
Princess,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Princess_(car)
Reliant,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Reliant_Motors
Riley,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Riley_Motor
Rover,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Rover_(marque)
RW,United Kingdom,Former brands,https://en.wikipedia.org/wiki/RW_Kit_Cars
Singer,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Singer_Motors
Spartan,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Spartan_Cars
Standard,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Standard_Motor_Company
Sunbeam,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Sunbeam_Motor_Car_Company
Sunbeam-Talbot,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Sunbeam-Talbot
Swallow,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Swallow_Doretti
Talbot,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Cl%C3%A9ment-Talbot
Tornado,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Tornado_Cars
Trident,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Trident_Cars
Triumph,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Triumph_Motor_Company
Trojan,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Trojan_(automobile)
Turner,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Turner_Sports_Cars
Tyrrell,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Tyrrell_Racing
Vanden Plas,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Vanden_Plas
Warwick,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Peerless_(UK_car)
Wolseley,United Kingdom,Former brands,https://en.wikipedia.org/wiki/Wolseley_Motors
AM General,United States,Active brands,https://en.wikipedia.org/wiki/AM_General
Anteros,United States,Active brands,https://en.wikipedia.org/wiki/Anteros_Coachworks_Inc.
Arcimoto,United States,Active brands,https://en.wikipedia.org/wiki/Arcimoto
Aurica,United States,Active brands,https://en.wikipedia.org/wiki/Aurica_Motors
Bollinger Motors,United States,Active brands,https://en.wikipedia.org/wiki/Bollinger_Motors
Bremach,United States,Active brands,https://en.wikipedia.org/wiki/Bremach
Buick,United States,Active brands,https://en.wikipedia.org/wiki/Buick
Cadillac,United States,Active brands,https://en.wikipedia.org/wiki/Cadillac
Chevrolet,United States,Active brands,https://en.wikipedia.org/wiki/Chevrolet
Chrysler,United States,Active brands,https://en.wikipedia.org/wiki/Chrysler
Czinger,United States,Active brands,https://en.wikipedia.org/wiki/Czinger
DeLorean Motor Company,United States,Active brands,https://en.wikipedia.org/wiki/DeLorean_Motor_Company
Dodge,United States,Active brands,https://en.wikipedia.org/wiki/Dodge
Elio Motors,United States,Active brands,https://en.wikipedia.org/wiki/Elio_Motors
Equus Automotive,United States,Active brands,https://en.wikipedia.org/wiki/Equus_Automotive
E-Z-GO,United States,Active brands,https://en.wikipedia.org/wiki/E-Z-GO
Falcon,United States,Active brands,https://en.wikipedia.org/wiki/Falcon_Motorsports
Faraday,United States,Active brands,https://en.wikipedia.org/wiki/Faraday_Future
Ford,United States,Active brands,https://en.wikipedia.org/wiki/Ford_Motor_Company
General Motors,United States,Active brands,https://en.wikipedia.org/wiki/General_Motors
GMC,United States,Active brands,https://en.wikipedia.org/wiki/GMC_(automobile)
Hennessey,United States,Active brands,https://en.wikipedia.org/wiki/Hennessey_Performance_Engineering
Jeep,United States,Active brands,https://en.wikipedia.org/wiki/Jeep
Karma,United States,Active brands,https://en.wikipedia.org/wiki/Karma_Automotive
Lincoln,United States,Active brands,https://en.wikipedia.org/wiki/Lincoln_Motor_Company
Lucid,United States,Active brands,https://en.wikipedia.org/wiki/Lucid_Motors
Lyons,United States,Active brands,https://en.wikipedia.org/wiki/Lyons_Motor_Car
Opel,United States,Active brands,https://en.wikipedia.org/wiki/Opel
Panoz,United States,Active brands,https://en.wikipedia.org/wiki/Panoz
Polaris,United States,Active brands,https://en.wikipedia.org/wiki/Polaris_Industries
Racefab,United States,Active brands,https://en.wikipedia.org/wiki/Racefab_Inc.
RAESR,United States,Active brands,https://en.wikipedia.org/wiki/RAESR
Ram Trucks,United States,Active brands,https://en.wikipedia.org/wiki/Ram_Trucks
Rezvani,United States,Active brands,https://en.wikipedia.org/wiki/Rezvani_Automotive_Designs
Rivian,United States,Active brands,https://en.wikipedia.org/wiki/Rivian
Rossion,United States,Active brands,https://en.wikipedia.org/wiki/Rossion_Automotive
Saleen,United States,Active brands,https://en.wikipedia.org/wiki/Saleen
Scuderia Cameron Glickenhaus,United States,Active brands,https://en.wikipedia.org/wiki/Scuderia_Cameron_Glickenhaus
Shelby American,United States,Active brands,https://en.wikipedia.org/wiki/Carroll_Shelby_International
SSC,United States,Active brands,https://en.wikipedia.org/wiki/SSC_North_America
Tesla,United States,Active brands,https://en.wikipedia.org/wiki/Tesla,_Inc.
Trion Supercars,United States,Active brands,https://en.wikipedia.org/wiki/Trion_Supercars
Vehicle Production Group,United States,Active brands,https://en.wikipedia.org/wiki/Vehicle_Production_Group
Zimmer,United States,Active brands,https://en.wikipedia.org/wiki/Zimmer_(automobile)
Ajax,United States,Former brands,https://en.wikipedia.org/wiki/Ajax_(Nash_Motors)
AMC,United States,Former brands,https://en.wikipedia.org/wiki/American_Motors_Corporation
American Simplex,United States,Former brands,https://en.wikipedia.org/wiki/American_Simplex
Amplex,United States,Former brands,https://en.wikipedia.org/wiki/American_Simplex
Auburn,United States,Former brands,https://en.wikipedia.org/wiki/Auburn_Automobile
Checker,United States,Former brands,https://en.wikipedia.org/wiki/Checker_Motors_Corporation
Coda,United States,Former brands,https://en.wikipedia.org/wiki/Coda_Automotive
Cord,United States,Former brands,https://en.wikipedia.org/wiki/Cord_(automobile)
Crosley,United States,Former brands,https://en.wikipedia.org/wiki/Crosley
DeSoto,United States,Former brands,https://en.wikipedia.org/wiki/DeSoto_(automobile)
Detroit Electric,United States,Former brands,https://en.wikipedia.org/wiki/Detroit_Electric
Devon,United States,Former brands,https://en.wikipedia.org/wiki/Devon_Motorworks
Duesenberg,United States,Former brands,https://en.wikipedia.org/wiki/Duesenberg
Eagle,United States,Former brands,https://en.wikipedia.org/wiki/Eagle_(automobile)
Edsel,United States,Former brands,https://en.wikipedia.org/wiki/Edsel
Frazer,United States,Former brands,https://en.wikipedia.org/wiki/Frazer_(automobile)
Fisker,United States,Former brands,https://en.wikipedia.org/wiki/Fisker_Automotive
Geo,United States,Former brands,https://en.wikipedia.org/wiki/Geo_(automobile)
General Motors,United States,Former brands,https://en.wikipedia.org/wiki/General_Motors
Hudson,United States,Former brands,https://en.wikipedia.org/wiki/Hudson_Motor_Car_Company
Hummer,United States,Former brands,https://en.wikipedia.org/wiki/Hummer
Hummer EV,United States,Former brands,https://en.wikipedia.org/wiki/GMC_Hummer_EV
Hupmobile,United States,Former brands,https://en.wikipedia.org/wiki/Hupmobile
Imperial,United States,Former brands,https://en.wikipedia.org/wiki/Imperial_(automobile)
Chrysler Corporation,United States,Former brands,https://en.wikipedia.org/wiki/Chrysler_Corporation
Jordan,United States,Former brands,https://en.wikipedia.org/wiki/Jordan_Motor_Car_Company
Kaiser,United States,Former brands,https://en.wikipedia.org/wiki/Kaiser_Motors
LaFayette,United States,Former brands,https://en.wikipedia.org/wiki/LaFayette_Motors
LaSalle,United States,Former brands,https://en.wikipedia.org/wiki/LaSalle_(automobile)
Local,United States,Former brands,https://en.wikipedia.org/wiki/Local_Motors
Marmon,United States,Former brands,https://en.wikipedia.org/wiki/Marmon_Motor_Car_Company
Marquette,United States,Former brands,https://en.wikipedia.org/wiki/Marquette_(automobile)
General Motors,United States,Former brands,https://en.wikipedia.org/wiki/General_Motors
Maxwell,United States,Former brands,https://en.wikipedia.org/wiki/Maxwell_automobile
Mercer,United States,Former brands,https://en.wikipedia.org/wiki/Mercer_(automobile)
Mercury,United States,Former brands,https://en.wikipedia.org/wiki/Mercury_(automobile)
Merkur,United States,Former brands,https://en.wikipedia.org/wiki/Merkur
Moon,United States,Former brands,https://en.wikipedia.org/wiki/Moon_Motor_Car
Mosler,United States,Former brands,https://en.wikipedia.org/wiki/Mosler_Automotive
Nash,United States,Former brands,https://en.wikipedia.org/wiki/Nash_Motors
Navistar International,United States,Former brands,https://en.wikipedia.org/wiki/Navistar_International
Oakland,United States,Former brands,https://en.wikipedia.org/wiki/Oakland_Motor_Car_Company
Oldsmobile,United States,Former brands,https://en.wikipedia.org/wiki/Oldsmobile
Packard,United States,Former brands,https://en.wikipedia.org/wiki/Packard
Plymouth,United States,Former brands,https://en.wikipedia.org/wiki/Plymouth_(automobile)
Pontiac,United States,Former brands,https://en.wikipedia.org/wiki/Pontiac_(automobile)
Rambler,United States,Former brands,https://en.wikipedia.org/wiki/Rambler_(automobile)
Saturn,United States,Former brands,https://en.wikipedia.org/wiki/Saturn_Corporation
Staver,United States,Former brands,https://en.wikipedia.org/wiki/Staver
Stearns-Knight,United States,Former brands,https://en.wikipedia.org/wiki/Stearns-Knight
Studebaker,United States,Former brands,https://en.wikipedia.org/wiki/Studebaker
Vector,United States,Former brands,https://en.wikipedia.org/wiki/Vector_Motors
Wheego,United States,Former brands,https://en.wikipedia.org/wiki/Wheego_Technologies
Willys,United States,Former brands,https://en.wikipedia.org/wiki/Willys
SamKochAvto,Uzbekistan,,https://en.wikipedia.org/wiki/SamKochAvto
UzAuto Motors,Uzbekistan,,https://en.wikipedia.org/wiki/UzAuto_Motors
ChienThang,Vietnam,Active brands,https://en.wikipedia.org/wiki/File:Da-Nang_Vietnam_CHIEN-THANG-3.45T-truck-01.jpg
THACO,Vietnam,Active brands,https://en.wikipedia.org/wiki/THACO
VinFast,Vietnam,Active brands,https://en.wikipedia.org/wiki/VinFast
Vinaxuki,Vietnam,Former brands,https://en.wikipedia.org/wiki/Vinaxuki
